account_transaction_id,transaction_date,customer_id,customer_name,partner_id,partner_name,warehouse_id,warehouse_name,creator_type,creator_id,description,total,Below Min Storage,Carrier Fees,Credit Card,Pack,Packaging,Payment Processing,Pick,Storage,package_count,merch_count
100585407,2021-05-06 17:58:31,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24596911,Total charges for Order 24596911,-14.22,0.0,-10.52,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100585728,2021-05-06 17:59:47,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24599223,Total charges for Order 24599223,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100585809,2021-05-06 18:00:02,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24606747,Total charges for Order 24606747,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100585835,2021-05-06 18:00:05,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24610708,Total charges for Order 24610708,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100585857,2021-05-06 18:00:11,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24614080,Total charges for Order 24614080,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100585874,2021-05-06 18:00:16,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24616798,Total charges for Order 24616798,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100585894,2021-05-06 18:00:19,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24616992,Total charges for Order 24616992,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100585931,2021-05-06 18:00:25,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24617037,Total charges for Order 24617037,-13.32,0.0,-9.62,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100585960,2021-05-06 18:00:29,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24617958,Total charges for Order 24617958,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100589329,2021-05-06 18:11:19,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24621378,Total charges for Order 24621378,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100589950,2021-05-06 18:13:03,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24621852,Total charges for Order 24621852,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100589961,2021-05-06 18:13:05,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24625060,Total charges for Order 24625060,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100589991,2021-05-06 18:13:08,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24625802,Total charges for Order 24625802,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100590003,2021-05-06 18:13:10,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24626571,Total charges for Order 24626571,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100590031,2021-05-06 18:13:12,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24627625,Total charges for Order 24627625,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100590067,2021-05-06 18:13:15,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24628864,Total charges for Order 24628864,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100590112,2021-05-06 18:13:21,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24630420,Total charges for Order 24630420,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100590123,2021-05-06 18:13:22,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24630763,Total charges for Order 24630763,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100590142,2021-05-06 18:13:25,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24630779,Total charges for Order 24630779,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100590167,2021-05-06 18:13:27,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24633328,Total charges for Order 24633328,-13.32,0.0,-9.62,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100590194,2021-05-06 18:13:32,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24635440,Total charges for Order 24635440,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100590221,2021-05-06 18:13:35,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24640829,Total charges for Order 24640829,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100590238,2021-05-06 18:13:39,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24640837,Total charges for Order 24640837,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100590275,2021-05-06 18:13:42,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24640942,Total charges for Order 24640942,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100590291,2021-05-06 18:13:44,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24641088,Total charges for Order 24641088,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100590308,2021-05-06 18:13:48,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24641863,Total charges for Order 24641863,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100590329,2021-05-06 18:13:50,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24644375,Total charges for Order 24644375,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100605164,2021-05-06 18:58:43,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24622906,Total charges for Order 24622906,-12.73,0.0,-9.03,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100605438,2021-05-06 18:59:39,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24633279,Total charges for Order 24633279,-8.87,0.0,-4.42,0.0,-2.5,-1.2,0.0,-0.75,0.0,1,2.0
100605801,2021-05-06 19:00:40,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24638233,Total charges for Order 24638233,-12.56,0.0,-8.86,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100606190,2021-05-06 19:01:47,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24647050,Total charges for Order 24647050,-8.87,0.0,-4.42,0.0,-2.5,-1.2,0.0,-0.75,0.0,1,2.0
100622285,2021-05-06 19:51:19,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24651515,Total charges for Order 24651515,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100622421,2021-05-06 19:52:04,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24651525,Total charges for Order 24651525,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100622573,2021-05-06 19:52:49,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24651929,Total charges for Order 24651929,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100784519,2021-05-07 15:24:15,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24655418,Total charges for Order 24655418,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100786604,2021-05-07 15:31:54,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24658135,Total charges for Order 24658135,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100787647,2021-05-07 15:36:01,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24659712,Total charges for Order 24659712,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100787731,2021-05-07 15:36:20,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24666719,Total charges for Order 24666719,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100787772,2021-05-07 15:36:25,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24669535,Total charges for Order 24669535,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100787819,2021-05-07 15:36:33,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24672775,Total charges for Order 24672775,-14.22,0.0,-10.52,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100787895,2021-05-07 15:36:45,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24675633,Total charges for Order 24675633,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100787935,2021-05-07 15:36:52,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24689678,Total charges for Order 24689678,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100787975,2021-05-07 15:37:00,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24689924,Total charges for Order 24689924,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100788015,2021-05-07 15:37:07,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24696937,Total charges for Order 24696937,-14.22,0.0,-10.52,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100788043,2021-05-07 15:37:13,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24699846,Total charges for Order 24699846,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100788061,2021-05-07 15:37:18,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24720496,Total charges for Order 24720496,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100818763,2021-05-07 17:19:27,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Shipnotice,10819902,Receiving charges for Consumer Return 10819902,-3.25,0.0,0.0,0.0,-2.5,0.0,0.0,-0.75,0.0,0,
100840871,2021-05-07 18:34:02,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23922428,Total charges for Order 23922428,-15.0,0.0,-7.5,0.0,-2.5,-1.25,0.0,-3.75,0.0,1,6.0
100841350,2021-05-07 18:35:18,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24655340,Total charges for Order 24655340,-12.73,0.0,-9.03,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100841676,2021-05-07 18:36:10,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24655634,Total charges for Order 24655634,-12.73,0.0,-9.03,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
100842007,2021-05-07 18:37:09,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24678894,Total charges for Order 24678894,-19.53,0.0,-15.08,0.0,-2.5,-1.2,0.0,-0.75,0.0,1,2.0
100842611,2021-05-07 18:38:55,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24688533,Total charges for Order 24688533,-9.62,0.0,-4.42,0.0,-2.5,-1.2,0.0,-1.5,0.0,1,3.0
100843061,2021-05-07 18:40:19,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24735476,Total charges for Order 24735476,-16.74,0.0,-12.29,0.0,-2.5,-1.2,0.0,-0.75,0.0,1,2.0
101255651,2021-05-10 14:32:56,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24738933,Total charges for Order 24738933,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101255926,2021-05-10 14:34:00,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24739047,Total charges for Order 24739047,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101257165,2021-05-10 14:37:47,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24742311,Total charges for Order 24742311,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101631135,2021-05-11 19:56:53,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24825148,Total charges for Order 24825148,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101631664,2021-05-11 19:59:30,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24838329,Total charges for Order 24838329,-12.73,0.0,-9.03,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101632007,2021-05-11 20:01:20,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24852600,Total charges for Order 24852600,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101632287,2021-05-11 20:02:48,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24868420,Total charges for Order 24868420,-8.87,0.0,-4.42,0.0,-2.5,-1.2,0.0,-0.75,0.0,1,2.0
101632610,2021-05-11 20:04:16,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24894541,Total charges for Order 24894541,-12.73,0.0,-9.03,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101633176,2021-05-11 20:06:41,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24897262,Total charges for Order 24897262,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101633648,2021-05-11 20:09:03,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24900459,Total charges for Order 24900459,-8.87,0.0,-4.42,0.0,-2.5,-1.2,0.0,-0.75,0.0,1,2.0
101633828,2021-05-11 20:10:15,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24902894,Total charges for Order 24902894,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101634301,2021-05-11 20:11:35,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24905534,Total charges for Order 24905534,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101634932,2021-05-11 20:13:16,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24906256,Total charges for Order 24906256,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101635490,2021-05-11 20:14:58,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24906265,Total charges for Order 24906265,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101636392,2021-05-11 20:17:48,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24906621,Total charges for Order 24906621,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101636856,2021-05-11 20:19:15,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24907017,Total charges for Order 24907017,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101637376,2021-05-11 20:20:44,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24909133,Total charges for Order 24909133,-12.73,0.0,-9.03,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101638128,2021-05-11 20:22:39,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24921517,Total charges for Order 24921517,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101638519,2021-05-11 20:23:52,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24928149,Total charges for Order 24928149,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101638908,2021-05-11 20:25:18,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24937171,Total charges for Order 24937171,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101639392,2021-05-11 20:26:48,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24940436,Total charges for Order 24940436,-12.56,0.0,-8.86,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101782108,2021-05-12 14:15:50,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959160,Total charges for Order 24959160,-10.37,0.0,-4.42,0.0,-2.5,-1.2,0.0,-2.25,0.0,1,4.0
101782816,2021-05-12 14:18:03,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959423,Total charges for Order 24959423,-8.87,0.0,-4.42,0.0,-2.5,-1.2,0.0,-0.75,0.0,1,2.0
101785052,2021-05-12 14:25:35,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24969934,Total charges for Order 24969934,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101787150,2021-05-12 14:32:33,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25003086,Total charges for Order 25003086,-17.87,0.0,-14.17,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101787534,2021-05-12 14:33:54,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25006384,Total charges for Order 25006384,-15.91,0.0,-11.46,0.0,-2.5,-1.2,0.0,-0.75,0.0,1,2.0
101817366,2021-05-12 16:26:55,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25009212,Total charges for Order 25009212,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101851129,2021-05-12 18:22:51,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25016895,Total charges for Order 25016895,-12.56,0.0,-8.86,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101851703,2021-05-12 18:24:25,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25020164,Total charges for Order 25020164,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101852131,2021-05-12 18:25:39,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25023893,Total charges for Order 25023893,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101853245,2021-05-12 18:28:39,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25024602,Total charges for Order 25024602,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101853644,2021-05-12 18:29:39,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25058437,Total charges for Order 25058437,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101854102,2021-05-12 18:31:07,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25060869,Total charges for Order 25060869,-14.23,0.0,-9.03,0.0,-2.5,-1.2,0.0,-1.5,0.0,1,3.0
101867468,2021-05-12 19:09:07,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25062524,Total charges for Order 25062524,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880074,2021-05-12 20:03:16,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24781147,Total charges for Order 24781147,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880558,2021-05-12 20:05:26,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24788496,Total charges for Order 24788496,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880573,2021-05-12 20:05:29,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24789823,Total charges for Order 24789823,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880602,2021-05-12 20:05:31,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24790829,Total charges for Order 24790829,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880613,2021-05-12 20:05:32,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24791289,Total charges for Order 24791289,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880639,2021-05-12 20:05:35,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24792089,Total charges for Order 24792089,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880656,2021-05-12 20:05:37,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24804551,Total charges for Order 24804551,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880668,2021-05-12 20:05:38,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24806003,Total charges for Order 24806003,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880680,2021-05-12 20:05:41,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24810833,Total charges for Order 24810833,-14.22,0.0,-10.52,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880698,2021-05-12 20:05:42,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24812331,Total charges for Order 24812331,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880705,2021-05-12 20:05:44,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24822272,Total charges for Order 24822272,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880733,2021-05-12 20:05:52,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24824113,Total charges for Order 24824113,-13.32,0.0,-9.62,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880760,2021-05-12 20:05:57,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24827224,Total charges for Order 24827224,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880769,2021-05-12 20:06:00,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24827280,Total charges for Order 24827280,-13.32,0.0,-9.62,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880783,2021-05-12 20:06:03,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24832621,Total charges for Order 24832621,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880793,2021-05-12 20:06:07,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24839466,Total charges for Order 24839466,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880805,2021-05-12 20:06:09,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24850423,Total charges for Order 24850423,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880825,2021-05-12 20:06:12,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24852516,Total charges for Order 24852516,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880834,2021-05-12 20:06:14,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24853588,Total charges for Order 24853588,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880852,2021-05-12 20:06:17,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24862295,Total charges for Order 24862295,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880879,2021-05-12 20:06:20,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24872628,Total charges for Order 24872628,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880891,2021-05-12 20:06:22,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24875336,Total charges for Order 24875336,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880897,2021-05-12 20:06:24,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24882620,Total charges for Order 24882620,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880917,2021-05-12 20:06:27,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24883298,Total charges for Order 24883298,-13.32,0.0,-9.62,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880928,2021-05-12 20:06:29,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24883582,Total charges for Order 24883582,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880937,2021-05-12 20:06:32,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24885633,Total charges for Order 24885633,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880960,2021-05-12 20:06:34,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24889258,Total charges for Order 24889258,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880982,2021-05-12 20:06:37,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24890464,Total charges for Order 24890464,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101880993,2021-05-12 20:06:39,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24891240,Total charges for Order 24891240,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881003,2021-05-12 20:06:41,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24893555,Total charges for Order 24893555,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881018,2021-05-12 20:06:44,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24895695,Total charges for Order 24895695,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881029,2021-05-12 20:06:47,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24899823,Total charges for Order 24899823,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881043,2021-05-12 20:06:51,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24901922,Total charges for Order 24901922,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881049,2021-05-12 20:06:53,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24903875,Total charges for Order 24903875,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881057,2021-05-12 20:06:56,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24904529,Total charges for Order 24904529,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881073,2021-05-12 20:06:59,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24904542,Total charges for Order 24904542,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881091,2021-05-12 20:07:01,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24906405,Total charges for Order 24906405,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
